,Player,All_NBA,All.Star,Draft_Yr,Pk,Team,College,Yrs,Games,Minutes.Played,PTS,TRB,AST,FG_Percentage,TP_Percentage,FT_Percentage,Minutes.per.Game,Points.per.Game,TRB.per.game,Assits.per.Game,Win.Share,WS_per_game,BPM,VORP,Executive,Tenure,Exec_ID,Exec_draft_exp,attend_college,first_year,second_year,third_year,fourth_year,fifth_year
3347,Johan Petro,0,0,2005,25,OKC,0,8,473,7262,2202,1836,227,0.462,0.154,0.678,15.4,4.7,3.9,0.5,5.5,0.037,-4.2,-4,Rick Sund,2153 days 00:00:00.000000000,135,7,0,0,0,0,0,0
3348,Mickael Gelabale,0,0,2005,48,OKC,0,3,145,2348,670,330,115,0.47,0.316,0.815,16.2,4.6,2.3,0.8,3,0.062,-1.9,0,Rick Sund,2153 days 00:00:00.000000000,135,7,0,0,0,0,0,0
3349,Lawrence Roberts,0,0,2005,55,OKC,Mississippi State University,2,87,1150,334,310,35,0.452,0,0.688,13.2,3.8,3.6,0.4,2.5,0.106,-1.4,0.2,Rick Sund,2153 days 00:00:00.000000000,135,7,1,0,0,0,0,0
3350,Mouhamed Sene,0,0,2006,10,OKC,0,3,47,260,103,75,1,0.427,0,0.589,5.5,2.2,1.6,0,0.3,0.052,-9.3,-0.5,Rick Sund,2153 days 00:00:00.000000000,135,8,0,0,0,0,0,0
3351,Denham Brown,0,0,2006,40,OKC,University of Connecticut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rick Sund,2153 days 00:00:00.000000000,135,8,1,0,0,0,0,0
3352,Yotam Halperin,0,0,2006,53,OKC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rick Sund,2153 days 00:00:00.000000000,135,8,0,0,0,0,0,0
3353,Jeff Teague,0,0,2009,19,ATL,Wake Forest University,7,518,13518,6291,1114,2671,0.448,0.355,0.838,26.1,12.1,2.2,5.2,33.1,0.118,-0.2,6.2,Rick Sund,1489 days 00:00:00.000000000,135,9,1,0,0,0,0,0
3354,Sergiy Gladyr,0,0,2009,49,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rick Sund,1489 days 00:00:00.000000000,135,9,0,0,0,0,0,0
3355,Damion James,0,0,2010,24,ATL,University of Texas at Austin,4,39,623,150,131,26,0.415,0,0.667,16,3.8,3.4,0.7,0,-0.001,-4.3,-0.4,Rick Sund,1489 days 00:00:00.000000000,135,10,1,0,0,0,0,0
3356,Pape Sy,0,0,2010,53,ATL,0,1,3,21,7,3,2,0.333,0,1,7,2.3,1,0.7,0,-0.047,-6,0,Rick Sund,1489 days 00:00:00.000000000,135,10,0,0,0,0,0,0
3357,Keith Benson,0,0,2011,48,ATL,Oakland University,1,3,9,0,3,0,0,0,0,3,0,1,0,0,-0.005,-10.4,0,Rick Sund,1489 days 00:00:00.000000000,135,11,1,0,0,0,0,1
3358,Rafael Araujo,0,0,2004,8,TOR,Brigham Young University,3,139,1585,389,395,41,0.405,0.25,0.679,11.4,2.8,2.8,0.3,-0.4,-0.013,-6.4,-1.8,Rob Babcock,598 days 00:00:00.000000000,136,1,1,0,0,0,0,0
3359,Albert Miralles,0,0,2004,39,TOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rob Babcock,598 days 00:00:00.000000000,136,1,0,0,0,0,0,0
3360,Charlie Villanueva,0,0,2005,7,TOR,University of Connecticut,11,656,13578,6808,3019,549,0.435,0.341,0.772,20.7,10.4,4.6,0.8,22.6,0.08,-1.8,0.6,Rob Babcock,598 days 00:00:00.000000000,136,2,1,0,0,0,0,0
3361,Joey Graham,0,0,2005,16,TOR,Oklahoma State University,6,377,6117,2239,1058,207,0.483,0.3,0.815,16.2,5.9,2.8,0.5,7.8,0.061,-3.8,-2.8,Rob Babcock,598 days 00:00:00.000000000,136,2,1,0,0,0,0,0
3362,Roko Ukic,0,0,2005,41,TOR,0,2,85,987,341,78,165,0.387,0.189,0.746,11.6,4,0.9,1.9,-0.2,-0.007,-5.4,-0.8,Rob Babcock,598 days 00:00:00.000000000,136,2,0,0,0,0,0,0
3363,Uros Slokar,0,0,2005,58,TOR,0,1,20,72,38,14,1,0.538,0.5,0.692,3.6,1.9,0.7,0.1,0.1,0.042,-7,-0.1,Rob Babcock,598 days 00:00:00.000000000,136,2,0,0,0,0,0,0
3364,Andrew Nicholson,0,0,2012,19,ORL,St. Bonaventure University,4,247,3738,1600,796,116,0.473,0.336,0.78,15.1,6.5,3.2,0.5,4,0.051,-5.2,-3,Rob Hennigan,1563 days 00:00:00.000000000,137,1,1,0,0,0,1,0
3365,Kyle O'Quinn,0,0,2012,49,ORL,Norfolk State University,4,242,3414,1264,1022,261,0.495,0.246,0.722,14.1,5.2,4.2,1.1,7.1,0.1,0.1,1.8,Rob Hennigan,1563 days 00:00:00.000000000,137,1,1,0,0,0,1,0
3366,Victor Oladipo,0,0,2013,2,ORL,Indiana University,3,224,7439,3551,976,904,0.431,0.339,0.808,33.2,15.9,4.4,4,9.7,0.063,0.3,4.3,Rob Hennigan,1563 days 00:00:00.000000000,137,2,1,0,0,1,0,0
3367,Romero Osby,0,0,2013,51,ORL,University of Oklahoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rob Hennigan,1563 days 00:00:00.000000000,137,2,1,0,0,1,0,0
3368,Aaron Gordon,0,0,2014,4,ORL,University of Arizona,2,125,2660,962,676,161,0.466,0.289,0.681,21.3,7.7,5.4,1.3,6.4,0.116,0.4,1.6,Rob Hennigan,1563 days 00:00:00.000000000,137,3,1,0,1,0,0,0
3369,Dario Saric,0,0,2014,12,ORL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rob Hennigan,1563 days 00:00:00.000000000,137,3,0,0,1,0,0,0
3370,Mario Hezonja,0,0,2015,5,ORL,0,1,79,1413,478,176,109,0.433,0.349,0.907,17.9,6.1,2.2,1.4,0.9,0.029,-2.8,-0.3,Rob Hennigan,1563 days 00:00:00.000000000,137,4,0,1,0,0,0,0
3371,Tyler Harvey,0,0,2015,51,ORL,Eastern Washington University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rob Hennigan,1563 days 00:00:00.000000000,137,4,1,1,0,0,0,0
3372,Herb Williams,0,0,1981,14,IND,Ohio State University,18,1102,28484,11944,6509,1856,0.467,0.095,0.696,25.8,10.8,5.9,1.7,36.1,0.061,-1.1,6.7,Robert Salyers,1935 days 00:00:00.000000000,138,1,1,0,0,0,0,0
3373,Ray Blume,0,0,1981,36,IND,Oregon State University,1,49,546,226,41,68,0.459,0.222,0.643,11.1,4.6,0.8,1.4,-0.1,-0.013,-5.9,-0.5,Robert Salyers,1935 days 00:00:00.000000000,138,1,1,0,0,0,0,0
3374,Al Leslie,0,0,1981,37,IND,Bucknell University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,1,1,0,0,0,0,0
3375,Purvis Miller,0,0,1981,60,IND,University of Southern California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,1,1,0,0,0,0,0
3376,Rolando Frazier,0,0,1981,83,IND,Briar Cliff University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,1,1,0,0,0,0,0
3377,George Peterson,0,0,1981,106,IND,New Jersey City University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,1,1,0,0,0,0,0
3378,Robert Fronk,0,0,1981,129,IND,University of Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,1,1,0,0,0,0,0
3379,Larry McKinney,0,0,1981,152,IND,Boise State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,1,1,0,0,0,0,0
3380,Len Hatzenbeller,0,0,1981,174,IND,Drexel University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,1,1,0,0,0,0,0
3381,Scott Whitley,0,0,1981,195,IND,College of William & Mary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,1,1,0,0,0,0,0
3382,Rodney Benson,0,0,1981,215,IND,Wright State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,1,1,0,0,0,0,0
3383,Clark Kellogg,0,0,1982,8,IND,Ohio State University,5,260,8514,4918,2482,764,0.497,0.338,0.757,32.7,18.9,9.5,2.9,20.9,0.118,2.1,8.9,Robert Salyers,1935 days 00:00:00.000000000,138,2,1,0,0,0,0,0
3384,Guy Morgan,0,0,1982,40,IND,Wake Forest University,1,8,46,15,17,7,0.292,0,0.25,5.8,1.9,2.1,0.9,-0.1,-0.059,-5.3,0,Robert Salyers,1935 days 00:00:00.000000000,138,2,1,0,0,0,0,0
3385,Jose Slaughter,0,0,1982,43,IND,University of Portland,1,63,515,225,68,52,0.374,0.22,0.644,8.2,3.6,1.1,0.8,-0.1,-0.007,-3.9,-0.3,Robert Salyers,1935 days 00:00:00.000000000,138,2,1,0,0,0,0,0
3386,Jeff Jones,0,0,1982,77,IND,University of Virginia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,2,1,0,0,0,0,0
3387,Rich DiBenedetto,0,0,1982,100,IND,University of Wisconsin-Eau Claire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,2,1,0,0,0,0,0
3388,Jeff Clark,0,0,1982,123,IND,Saint Joseph's University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,2,1,0,0,0,0,0
3389,Brad Leaf,0,0,1982,146,IND,University of Evansville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,2,1,0,0,0,0,0
3390,Donald Reese,0,0,1982,169,IND,Bradley University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,2,1,0,0,0,0,0
3391,Mike Scearce,0,0,1982,192,IND,Purdue University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,2,1,0,0,0,0,0
3392,Craig Summers,0,0,1982,213,IND,University of Wisconsin-Stout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,2,1,0,0,0,0,0
3393,Tony Brown,0,0,1983,141,IND,Indiana University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,3,1,0,0,0,0,0
3394,Steve Stipanovich,0,0,1983,2,IND,University of Missouri,5,403,12591,5323,3131,938,0.484,0.179,0.796,31.2,13.2,7.8,2.3,30.4,0.116,1.1,9.9,Robert Salyers,1935 days 00:00:00.000000000,138,3,1,0,0,0,0,0
3395,Mitchell Wiggins,0,0,1983,23,IND,Florida State University,6,389,8105,3877,1235,609,0.46,0.192,0.755,20.8,10,3.2,1.6,15.2,0.09,-0.8,2.5,Robert Salyers,1935 days 00:00:00.000000000,138,3,1,0,0,0,0,0
3396,Leroy Combs,0,0,1983,26,IND,Oklahoma State University,1,48,446,218,56,38,0.497,0,0.615,9.3,4.5,1.2,0.8,0.4,0.041,-3.3,-0.1,Robert Salyers,1935 days 00:00:00.000000000,138,3,1,0,0,0,0,0
3397,Jim Thomas,0,0,1983,40,IND,Indiana University,4,161,3361,1355,418,377,0.471,0.17,0.763,20.9,8.4,2.6,2.3,4.9,0.071,-1.6,0.3,Robert Salyers,1935 days 00:00:00.000000000,138,3,1,0,0,0,0,0
3398,Greg Jones,0,0,1983,49,IND,West Virginia University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,3,1,0,0,0,0,0
3399,Terry Fair,0,0,1983,72,IND,University of Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,3,1,0,0,0,0,0
3400,Roger Stieg,0,0,1983,95,IND,University of Mississippi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,3,1,0,0,0,0,0
3401,Cliff Pruitt,0,0,1983,118,IND,University of Alabama at Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,3,1,0,0,0,0,0
3402,Ray McCallum,0,0,1983,164,IND,Ball State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,3,1,0,0,0,0,0
3403,Lynn Mitchem,0,0,1983,186,IND,Butler University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,3,1,0,0,0,0,0
3404,Mark Smed,0,0,1983,207,IND,Augustana College (SD),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,3,1,0,0,0,0,0
3405,Vern Fleming,0,0,1984,18,IND,University of Georgia,12,893,24721,10125,3012,4293,0.498,0.181,0.764,27.7,11.3,3.4,4.8,52,0.101,0.3,14.3,Robert Salyers,1935 days 00:00:00.000000000,138,4,1,0,0,0,0,0
3406,Devin Durrant,0,0,1984,25,IND,Brigham Young University,2,63,807,317,132,85,0.414,0,0.689,12.8,5,2.1,1.3,-0.2,-0.012,-5.3,-0.7,Robert Salyers,1935 days 00:00:00.000000000,138,4,1,0,0,0,0,0
3407,Stuart Gray,0,0,1984,29,IND,"University of California, Los Angeles",7,386,3457,906,1020,148,0.446,0,0.663,9,2.3,2.6,0.4,3.3,0.046,-4,-1.8,Robert Salyers,1935 days 00:00:00.000000000,138,4,1,0,0,0,0,0
3408,Ralph Jackson,0,0,1984,71,IND,"University of California, Los Angeles",1,1,12,2,1,4,0.333,0,0,12,2,1,4,0,0.069,-0.9,0,Robert Salyers,1935 days 00:00:00.000000000,138,4,1,0,0,0,0,0
3409,Gene Smith,0,0,1984,94,IND,Georgetown University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,4,1,0,0,0,0,0
3410,Clyde Vaughn,0,0,1984,117,IND,University of Pittsburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,4,1,0,0,0,0,0
3411,Kenton Edelin,0,0,1984,140,IND,University of Virginia,1,10,143,11,26,10,0.308,0,0.375,14.3,1.1,2.6,1,0.1,0.042,-2.1,0,Robert Salyers,1935 days 00:00:00.000000000,138,4,1,0,0,0,0,0
3412,Tom Heitz,0,0,1984,163,IND,University of Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,4,1,0,0,0,0,0
3413,Brian Martin,0,0,1984,185,IND,University of Kansas,1,8,21,6,4,0,0.429,0,0,2.6,0.8,0.5,0,-0.1,-0.132,-15.8,-0.1,Robert Salyers,1935 days 00:00:00.000000000,138,4,1,0,0,0,0,0
3414,Gary Carver,0,0,1984,207,IND,Western Kentucky University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,4,1,0,0,0,0,0
3415,Bill Martin,0,0,1985,26,IND,Georgetown University,3,84,860,397,136,58,0.449,0,0.813,10.2,4.7,1.6,0.7,0.3,0.016,-5.1,-0.7,Robert Salyers,1935 days 00:00:00.000000000,138,5,1,0,0,0,0,0
3416,Wayman Tisdale,0,0,1985,2,IND,University of Oklahoma,12,840,23868,12878,5117,1077,0.505,0,0.76,28.4,15.3,6.1,1.3,45.7,0.092,-2,0,Robert Salyers,1935 days 00:00:00.000000000,138,5,1,0,0,0,0,0
3417,Dwayne McClain,0,0,1985,27,IND,Villanova University,1,45,461,157,30,67,0.383,0.111,0.514,10.2,3.5,0.7,1.5,-0.3,-0.026,-4.8,-0.3,Robert Salyers,1935 days 00:00:00.000000000,138,5,1,0,0,0,0,0
3418,Kenny Patterson,0,0,1985,48,IND,DePaul University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,5,1,0,0,0,0,0
3419,Vince Hamilton,0,0,1985,72,IND,Clemson University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,5,1,0,0,0,0,0
3420,Kelvin Johnson,0,0,1985,94,IND,University of Richmond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,5,1,0,0,0,0,0
3421,Ivan Daniels,0,0,1985,111,IND,University of Illinois at Chicago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,5,1,0,0,0,0,0
3422,Stu Primus,0,0,1985,118,IND,Boston College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,5,1,0,0,0,0,0
3423,Jeff Acres,0,0,1985,140,IND,Oral Roberts University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,5,1,0,0,0,0,0
3424,Don Turney,0,0,1985,157,IND,Marshall University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Salyers,1935 days 00:00:00.000000000,138,5,1,0,0,0,0,0
3425,Brandan Wright,0,0,2007,8,CHA,University of North Carolina,8,372,6121,2648,1387,171,0.608,0,0.677,16.5,7.1,3.7,0.5,23.3,0.183,1.7,5.7,Rod Higgins,1475 days 00:00:00.000000000,139,1,1,0,0,0,0,0
3426,Jared Dudley,0,0,2007,22,CHA,Boston College,9,676,16404,5686,2302,1079,0.47,0.399,0.736,24.3,8.4,3.4,1.6,37.7,0.11,1.4,14.2,Rod Higgins,1475 days 00:00:00.000000000,139,1,1,0,0,0,0,0
3427,D.J. Augustin,0,0,2008,9,CHA,University of Texas at Austin,8,573,13852,5598,1041,2282,0.404,0.374,0.867,24.2,9.8,1.8,4,29.7,0.103,-1.4,2,Rod Higgins,1475 days 00:00:00.000000000,139,2,1,0,0,0,0,0
3428,Alexis Ajinca,0,0,2008,20,CHA,0,6,254,3321,1346,973,131,0.503,0.316,0.807,13.1,5.3,3.8,0.5,6.6,0.095,-2.2,-0.2,Rod Higgins,1475 days 00:00:00.000000000,139,2,0,0,0,0,0,0
3429,Kyle Weaver,0,0,2008,38,CHA,Washington State University,3,73,1379,363,158,119,0.441,0.353,0.736,18.9,5,2.2,1.6,1.5,0.051,-1.3,0.3,Rod Higgins,1475 days 00:00:00.000000000,139,2,1,0,0,0,0,0
3430,Gerald Henderson,0,0,2009,12,CHA,Duke University,7,463,12187,5325,1531,897,0.442,0.319,0.791,26.3,11.5,3.3,1.9,16.2,0.064,-2.1,-0.4,Rod Higgins,1475 days 00:00:00.000000000,139,3,1,0,0,0,0,0
3431,Derrick Brown,0,0,2009,40,CHA,Xavier University,3,171,2554,895,413,119,0.515,0.317,0.637,14.9,5.2,2.4,0.7,4.5,0.085,-1.6,0.2,Rod Higgins,1475 days 00:00:00.000000000,139,3,1,0,0,0,0,0
3432,Robert Vaden,0,0,2009,54,CHA,University of Alabama at Birmingham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Higgins,1475 days 00:00:00.000000000,139,3,1,0,0,0,0,0
3433,Reggie Theus,0,0,1978,9,CHI,"University of Nevada, Las Vegas",13,1026,34603,19015,3349,6453,0.471,0.252,0.826,33.7,18.5,3.3,6.3,66.9,0.093,0.1,18.4,Rod Thorn,2510 days 00:00:00.000000000,140,1,1,0,0,0,0,0
3434,Marvin Johnson,0,0,1978,31,CHI,University of New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,1,1,0,0,0,0,0
3435,Randy Ayers,0,0,1978,53,CHI,Miami University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,1,1,0,0,0,0,0
3436,Ron Anthony,0,0,1978,97,CHI,Jacksonville University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,1,1,0,0,0,0,0
3437,John Shoemaker,0,0,1978,119,CHI,Miami University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,1,1,0,0,0,0,0
3438,Jarvis Reynolds,0,0,1978,140,CHI,State University of West Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,1,1,0,0,0,0,0
3439,Chubby Cox,0,0,1978,159,CHI,University of San Francisco,1,7,78,29,10,6,0.351,0,0.5,11.1,4.1,1.4,0.9,-0.2,-0.127,-9.7,-0.2,Rod Thorn,2510 days 00:00:00.000000000,140,1,1,0,0,0,0,0
3440,Joe Ponsetto,0,0,1978,176,CHI,DePaul University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,1,1,0,0,0,0,0
3441,Mark Tucker,0,0,1978,191,CHI,Oklahoma State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,1,1,0,0,0,0,0
3442,Dave Greenwood,0,0,1979,2,CHI,"University of California, Los Angeles",12,823,23370,8428,6537,1614,0.477,0.138,0.765,28.4,10.2,7.9,2,46.4,0.095,0.2,13.1,Rod Thorn,2510 days 00:00:00.000000000,140,2,1,0,0,0,0,0
3443,Lawrence Butler,0,0,1979,33,CHI,Idaho State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,2,1,0,0,0,0,0
3444,Calvin Garrett,0,0,1979,47,CHI,Oral Roberts University,4,166,3008,855,436,242,0.457,0.3,0.767,18.1,5.2,2.6,1.5,2.6,0.042,-2.1,-0.1,Rod Thorn,2510 days 00:00:00.000000000,140,2,1,0,0,0,0,0
3445,Cedrick Hordges,0,0,1979,49,CHI,University of South Carolina,2,145,2971,1099,853,169,0.475,0.188,0.639,20.5,7.6,5.9,1.2,2.2,0.036,-3.4,-1,Rod Thorn,2510 days 00:00:00.000000000,140,2,1,0,0,0,0,0
3446,George Maynor,0,0,1979,72,CHI,East Carolina University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,2,1,0,0,0,0,0
3447,Larry Washington,0,0,1979,93,CHI,Drury University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,2,1,0,0,0,0,0
3448,Steve Smith,0,0,1979,114,CHI,University of Southern California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,2,1,0,0,0,0,0
3449,Mike Eversley,0,0,1979,133,CHI,Chicago State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,2,1,0,0,0,0,0
3450,Tony Warren,0,0,1979,153,CHI,North Carolina State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,2,1,0,0,0,0,0
3451,James Jackson,0,0,1979,171,CHI,University of Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,2,1,0,0,0,0,0
3452,Marvin Thoms,0,0,1979,190,CHI,"University of California, Los Angeles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,2,1,0,0,0,0,0
3453,Cortez Collins,0,0,1979,197,CHI,University of Southern Indiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,2,1,0,0,0,0,0
3454,Kelvin Ransey,0,0,1980,4,CHI,Ohio State University,6,474,11586,5380,901,2480,0.454,0.132,0.782,24.4,11.4,1.9,5.2,17.9,0.074,-2.4,-1.3,Rod Thorn,2510 days 00:00:00.000000000,140,3,1,0,0,0,0,0
3455,Sam Worthen,0,0,1980,26,CHI,Marquette University,2,69,967,239,116,118,0.492,0,0.75,14,3.5,1.7,1.7,0.7,0.032,-2.3,-0.1,Rod Thorn,2510 days 00:00:00.000000000,140,3,1,0,0,0,0,0
3456,James Wilkes,0,0,1980,50,CHI,"University of California, Los Angeles",3,114,1531,547,274,104,0.463,0,0.723,13.4,4.8,2.4,0.9,2,0.063,-2.3,-0.1,Rod Thorn,2510 days 00:00:00.000000000,140,3,1,0,0,0,0,0
3457,Ron Charles,0,0,1980,74,CHI,Michigan State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,3,1,0,0,0,0,0
3458,Mike Campbell,0,0,1980,96,CHI,Northwestern University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,3,1,0,0,0,0,0
3459,Bernard Rencher,0,0,1980,120,CHI,St. John's University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,3,1,0,0,0,0,0
3460,Robert Byrd,0,0,1980,142,CHI,Marquette University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,3,1,0,0,0,0,0
3461,Modzel Greer,0,0,1980,164,CHI,North Park University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,3,1,0,0,0,0,0
3462,Jay Shidler,0,0,1980,183,CHI,University of Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,3,1,0,0,0,0,0
3463,Billy Foster,0,0,1980,203,CHI,"Montana State University, Billings",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,3,1,0,0,0,0,0
3464,Orlando Woolridge,0,0,1981,6,CHI,University of Notre Dame,13,851,24041,13623,3696,1609,0.513,0.091,0.737,28.3,16,4.3,1.9,53,0.106,-0.4,9.8,Rod Thorn,2510 days 00:00:00.000000000,140,4,1,0,0,0,0,0
3465,Mike Olliver,0,0,1981,32,CHI,Lamar University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,4,1,0,0,0,0,0
3466,Oliver Lee,0,0,1981,84,CHI,Marquette University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,4,1,0,0,0,0,0
3467,Johnny Nash,0,0,1981,108,CHI,Arizona State University,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rod Thorn,2510 days 00:00:00.000000000,140,4,1,0,0,0,0,0
